department,region,education,gender,recruitment_channel,age,previous_year_rating,KPIs_met >60%,awards_won?,avg_training_score
1,3,2,1,3,41,3.0,1,0,49
5,2,2,1,3,39,5.0,0,0,87
5,11,1,1,3,33,5.0,1,0,79
1,13,2,2,1,30,3.0,0,0,52
4,6,2,2,1,29,4.0,0,0,77
1,2,2,2,1,38,1.0,0,0,49
5,22,2,1,3,26,1.0,0,0,84
2,30,1,1,1,41,5.0,1,0,58
4,26,2,1,3,31,3.0,0,0,78
2,2,2,2,1,33,5.0,0,0,60
1,2,2,2,3,60,5.0,0,0,46
1,23,1,1,1,38,1.0,0,0,53
7,15,2,1,3,30,3.0,0,0,51
8,2,2,1,3,40,1.0,0,0,61
1,1,2,1,1,34,3.0,0,0,45
2,29,2,2,3,30,5.0,1,0,62
4,7,2,1,3,28,1.0,0,0,77
7,2,2,1,3,41,2.0,0,0,45
1,7,2,2,1,36,3.0,0,0,50
2,2,1,2,1,35,3.0,1,0,62
4,15,2,1,3,37,4.0,0,0,78
9,2,1,1,3,33,5.0,1,0,83
1,2,2,1,3,38,5.0,0,0,46
2,13,2,2,3,32,5.0,1,0,61
4,13,2,1,3,37,3.0,0,0,80
2,22,1,1,3,38,1.0,0,0,54
3,17,2,2,3,48,2.0,0,0,72
4,15,2,1,3,43,3.0,0,0,86
4,27,2,1,3,30,2.0,0,0,77
1,32,2,1,3,28,3.0,0,0,51
1,30,2,1,3,29,1.0,1,0,43
2,30,2,2,1,35,3.0,0,0,60
1,2,1,1,1,46,2.0,0,0,50
1,15,2,1,1,25,3.0,0,0,47
1,13,2,1,1,31,5.0,1,0,50
5,23,1,1,3,36,5.0,1,0,82
4,26,2,1,1,52,4.0,0,0,79
5,34,2,1,3,32,1.0,0,0,84
3,7,2,1,1,27,3.0,0,0,72
2,27,2,2,3,35,5.0,1,0,60
4,6,2,1,3,31,2.0,0,0,82
1,25,1,1,1,35,3.0,0,0,52
7,2,2,2,1,34,5.0,0,0,50
4,33,1,1,3,59,3.0,0,0,77
3,7,2,1,3,37,3.0,0,0,66
1,2,1,2,3,42,1.0,0,0,49
3,20,2,1,3,35,4.0,0,0,70
1,23,1,1,3,38,3.0,0,0,49
1,7,2,2,3,35,3.0,1,0,52
2,2,1,2,1,50,4.0,1,0,58
3,14,2,1,3,29,3.0,0,0,71
7,22,1,2,3,38,4.0,1,0,48
1,15,2,1,3,33,4.0,1,0,52
4,7,2,2,3,26,3.0,0,0,83
1,31,2,1,3,40,4.0,0,0,45
1,16,1,2,1,36,1.0,1,0,46
3,4,1,2,1,48,5.0,1,0,71
2,12,2,1,3,32,5.0,1,0,59
1,1,2,1,1,32,3.0,0,0,50
2,10,1,1,3,32,3.0,0,0,58
6,21,2,1,3,28,5.0,1,0,58
3,19,1,1,1,43,4.0,0,0,69
9,11,1,1,1,34,5.0,1,0,80
4,24,1,1,3,32,3.0,0,0,81
4,13,2,1,3,29,1.0,0,0,77
2,15,1,1,1,37,4.0,0,0,59
3,6,2,2,1,29,3.0,0,0,65
6,13,2,1,3,25,5.0,1,0,56
1,27,2,1,3,40,2.0,0,0,46
8,2,1,1,1,46,2.0,1,1,61
6,2,2,1,3,28,3.0,0,0,58
1,22,2,1,1,28,2.0,0,0,49
2,2,2,2,1,32,5.0,1,0,58
4,22,2,1,3,28,5.0,0,1,81
2,13,1,2,3,36,5.0,1,0,63
3,6,2,2,1,29,1.0,0,0,73
2,34,1,1,3,33,3.0,0,0,59
4,31,2,1,3,33,4.0,1,1,81
1,19,2,1,1,37,2.0,0,0,53
2,20,2,1,3,29,4.0,0,0,66
6,2,2,1,1,23,5.0,0,0,58
3,31,2,1,3,27,5.0,0,0,71
1,15,2,1,3,39,2.0,0,0,48
1,7,1,1,3,42,2.0,0,0,46
1,28,2,1,1,29,4.0,0,0,45
1,31,2,1,1,28,3.0,0,0,45
6,22,1,1,1,32,5.0,0,0,58
2,2,2,1,1,46,5.0,0,0,59
1,28,2,1,3,29,1.0,0,0,55
2,22,1,1,1,32,4.0,1,0,60
9,22,2,1,3,30,5.0,0,0,79
1,14,2,2,3,44,1.0,0,0,50
1,3,1,1,3,33,5.0,0,0,46
1,2,2,2,1,31,3.0,0,0,46
5,13,2,1,1,28,3.0,1,0,86
1,14,1,1,1,36,4.0,1,0,52
1,22,1,1,3,41,2.0,1,0,46
1,1,2,1,3,33,3.0,0,0,51
3,22,2,1,1,40,3.0,1,0,71
2,22,1,2,2,35,5.0,1,0,57
1,13,2,1,1,28,5.0,0,0,55
1,19,2,1,3,39,3.0,0,0,49
4,15,2,2,3,30,4.0,0,0,77
1,30,2,1,3,29,4.0,1,0,49
7,2,1,1,1,40,3.0,0,0,58
3,7,2,1,1,32,1.0,0,0,71
5,8,2,1,1,25,5.0,1,0,84
2,2,2,2,1,32,3.0,1,0,61
3,26,2,2,3,25,2.0,1,0,66
3,2,2,2,1,57,5.0,0,0,70
4,5,2,2,1,34,4.0,0,0,81
3,2,2,1,1,32,2.0,1,0,75
5,7,1,1,3,41,3.0,0,0,83
1,7,2,1,1,34,3.0,1,0,51
1,2,2,1,3,49,4.0,1,0,48
9,22,1,1,2,30,3.0,1,0,86
1,4,2,1,3,27,5.0,1,0,46
3,22,2,2,3,27,4.0,0,0,65
1,16,2,1,1,41,5.0,0,0,48
1,28,2,1,3,28,4.0,1,0,50
9,26,1,1,1,27,4.0,0,0,85
4,15,2,1,3,43,3.0,1,0,76
3,9,2,1,3,28,5.0,0,0,67
1,5,2,1,3,26,2.0,0,0,49
5,22,2,1,1,26,3.0,0,0,87
3,2,2,2,1,35,4.0,0,0,68
2,8,2,1,3,27,3.0,0,0,61
4,13,2,1,1,38,1.0,0,0,80
2,22,2,1,3,31,3.0,0,0,52
1,19,2,1,3,42,4.0,0,0,49
9,8,2,1,3,31,4.0,0,0,83
1,28,2,1,3,32,5.0,0,0,49
1,7,2,1,3,33,5.0,0,0,48
9,22,2,1,1,29,4.0,1,0,83
7,11,2,2,3,30,4.0,1,0,49
2,2,2,1,1,26,5.0,1,0,61
5,16,2,1,3,31,1.0,0,0,82
1,22,2,1,1,51,3.0,0,0,47
1,32,2,1,3,28,1.0,0,0,49
4,5,2,1,3,32,4.0,1,0,75
6,27,2,1,1,25,5.0,1,0,53
5,21,2,1,3,30,5.0,1,0,82
3,22,1,1,1,33,2.0,0,0,68
2,26,2,1,3,34,3.0,0,0,56
4,2,1,2,1,37,3.0,0,0,77
1,11,1,1,1,40,1.0,0,0,52
5,22,2,2,1,29,5.0,1,0,84
3,2,3,1,3,24,5.0,0,0,67
4,7,2,1,1,28,5.0,1,0,81
2,4,1,1,3,49,4.0,0,0,60
1,1,1,1,3,32,3.0,1,0,50
1,13,1,1,1,41,4.0,0,0,51
3,27,1,2,3,34,4.0,0,0,67
1,16,2,1,1,32,5.0,1,0,46
3,24,2,1,3,32,3.0,0,0,70
4,26,1,2,1,40,1.0,0,0,76
1,13,2,1,1,28,2.0,0,0,50
1,20,1,1,3,39,2.0,0,0,51
5,26,2,1,3,39,5.0,1,0,82
1,6,2,1,3,34,3.0,0,0,48
1,7,1,1,3,31,3.0,0,0,50
1,1,1,2,3,34,3.0,0,0,47
3,2,3,2,3,24,4.0,1,0,72
4,23,2,1,1,32,5.0,1,0,85
8,2,2,1,3,46,5.0,1,0,57
3,4,1,2,3,41,3.0,0,0,71
2,2,3,1,3,21,2.0,0,0,60
4,2,2,1,1,33,4.0,1,0,76
1,33,1,1,1,57,1.0,0,0,45
1,2,2,1,1,46,3.0,1,0,50
6,2,3,2,1,22,2.0,1,0,53
5,20,2,1,3,31,4.0,1,1,80
3,29,2,1,3,32,3.0,0,0,73
1,23,1,1,3,38,1.0,0,0,51
1,16,2,2,1,32,4.0,1,0,45
1,12,2,1,3,27,5.0,1,0,48
2,22,2,1,2,45,3.0,0,0,56
3,22,1,2,1,31,4.0,0,0,67
1,19,2,1,3,37,5.0,0,0,43
1,2,2,1,3,41,1.0,0,0,51
1,31,1,1,3,40,4.0,0,0,51
3,15,1,1,3,38,3.0,0,0,68
3,22,2,1,1,26,3.0,0,0,69
5,34,2,1,1,28,3.0,0,0,88
5,22,2,1,3,30,3.0,0,0,87
1,23,2,1,1,26,4.0,0,0,53
7,4,2,2,3,27,5.0,1,0,50
3,2,2,2,3,23,4.0,1,0,65
1,16,2,1,1,26,4.0,0,0,50
1,13,2,1,1,30,3.0,1,0,47
3,30,2,1,1,26,4.0,0,0,68
3,17,1,2,3,42,3.0,0,0,70
6,2,3,1,3,23,5.0,0,0,64
2,2,2,2,1,31,4.0,0,0,60
6,6,2,1,3,30,3.0,0,0,64
1,9,2,1,1,32,3.0,0,0,47
4,2,1,1,1,54,1.0,0,0,77
3,13,1,1,3,51,2.0,0,0,68
3,4,1,1,3,35,3.0,0,0,66
5,24,2,1,3,32,3.0,0,0,83
2,5,2,1,3,34,1.0,0,0,56
2,15,2,2,3,41,5.0,0,0,59
3,7,1,2,1,39,4.0,0,0,68
4,22,2,1,2,29,2.0,0,0,80
4,2,2,2,1,47,4.0,0,0,82
5,22,2,1,1,26,4.0,1,0,86
3,7,1,2,3,42,2.0,0,0,73
1,5,1,1,3,43,2.0,0,0,48
5,7,2,1,1,28,3.0,1,0,86
1,32,2,2,3,29,3.0,0,0,46
3,15,2,1,3,51,2.0,0,0,71
1,16,2,1,1,37,1.0,0,0,51
6,2,1,2,1,38,4.0,1,0,61
2,2,3,2,3,25,4.0,0,0,58
2,2,2,2,1,36,5.0,1,0,56
3,2,1,1,1,48,3.0,0,0,74
7,7,1,2,3,42,4.0,1,0,54
1,27,2,1,3,36,3.0,1,0,52
3,26,2,2,1,24,2.0,1,0,66
1,26,2,2,3,29,3.0,0,0,47
4,22,2,1,1,29,3.0,1,0,82
3,13,2,1,3,31,4.0,1,0,71
2,30,2,1,3,36,4.0,0,0,57
2,22,1,1,1,35,5.0,0,0,60
3,2,2,2,3,27,5.0,0,0,69
5,22,2,1,1,29,5.0,0,0,87
2,22,1,1,3,43,4.0,0,0,59
1,3,2,1,1,38,2.0,0,0,53
1,2,2,2,1,37,4.0,0,0,51
4,2,2,1,3,34,3.0,1,0,82
1,29,2,1,3,30,1.0,1,0,47
2,20,2,2,1,27,3.0,0,0,60
1,24,1,1,1,38,3.0,0,0,44
1,11,2,1,1,48,3.0,0,0,46
2,4,2,1,3,29,5.0,1,0,58
6,7,2,1,3,27,4.0,0,0,58
2,19,2,1,1,37,3.0,0,0,60
2,23,2,2,1,34,4.0,0,0,64
6,23,2,1,1,36,5.0,1,0,60
2,24,2,1,1,31,4.0,0,0,56
1,15,1,1,3,29,3.0,0,0,53
2,19,1,1,3,53,5.0,0,0,60
2,26,2,2,1,30,4.0,0,0,58
1,23,2,1,1,29,3.0,1,0,47
7,22,2,1,1,30,3.0,0,0,53
2,8,2,2,3,31,3.0,1,0,55
9,22,1,1,3,28,1.0,0,0,87
5,21,2,1,1,26,2.0,1,0,83
2,2,2,1,3,59,5.0,1,0,64
3,7,1,2,3,39,4.0,1,0,65
1,26,2,1,3,39,2.0,0,0,52
1,5,2,1,3,31,2.0,0,0,47
4,2,1,2,1,40,3.0,0,0,76
1,23,2,1,3,31,5.0,0,0,53
1,22,2,1,2,30,3.0,1,0,49
4,13,2,1,1,33,2.0,0,0,76
5,2,2,1,1,29,4.0,1,0,83
4,26,3,1,1,25,3.0,1,0,82
3,26,2,2,3,29,5.0,1,0,69
9,23,1,1,1,37,4.0,0,0,89
1,22,2,2,1,35,2.0,0,0,51
2,2,2,1,1,30,5.0,0,0,60
4,7,1,1,3,43,2.0,0,0,78
5,25,1,1,1,35,4.0,1,0,84
4,2,2,2,1,36,3.0,0,0,82
1,7,2,1,3,46,1.0,0,0,51
1,31,2,1,3,49,3.0,0,0,48
1,30,2,2,3,32,2.0,0,0,50
1,10,2,1,1,34,2.0,1,0,53
3,17,2,1,3,45,1.0,0,0,69
2,22,2,1,1,26,3.0,0,0,60
1,14,2,1,3,41,4.0,0,0,52
4,7,2,1,1,28,5.0,0,0,83
1,22,1,1,3,31,5.0,0,0,48
5,31,2,1,3,32,5.0,1,0,85
5,2,2,1,1,38,5.0,0,0,84
1,29,2,1,1,30,3.0,0,0,46
5,31,1,1,1,36,3.0,0,0,91
4,6,2,2,1,32,5.0,0,0,78
2,2,1,1,1,50,5.0,0,0,60
4,12,2,1,1,28,2.0,1,0,77
9,2,1,1,3,46,3.0,0,0,85
3,2,2,1,3,57,4.0,0,0,70
5,5,2,1,1,29,2.0,0,0,90
2,19,2,1,1,31,1.0,0,0,60
3,27,2,2,1,39,5.0,1,0,73
2,13,2,1,3,28,3.0,1,0,57
2,7,2,1,1,29,5.0,1,0,60
6,31,2,2,3,27,3.0,0,0,57
3,23,1,1,1,33,1.0,0,0,70
5,29,2,1,3,28,4.0,1,0,81
1,4,2,2,3,30,3.0,0,0,51
3,2,2,1,1,36,5.0,1,0,66
6,2,2,1,1,31,3.0,0,0,57
1,4,1,1,3,32,5.0,0,0,48
3,22,2,1,3,33,3.0,0,0,69
1,13,2,1,3,38,4.0,0,0,50
3,5,2,1,1,28,1.0,0,0,72
2,7,2,1,3,32,3.0,0,0,65
5,2,2,1,1,25,5.0,1,0,87
3,15,2,1,3,34,3.0,0,0,70
4,23,2,1,3,30,3.0,0,0,80
3,20,2,1,3,34,2.0,0,0,66
4,7,1,1,3,35,4.0,1,0,79
4,7,2,2,1,28,3.0,0,0,83
1,29,2,1,1,27,2.0,0,0,49
5,31,2,1,3,32,2.0,0,0,81
3,2,1,2,1,39,1.0,1,0,69
2,7,2,1,3,39,5.0,1,0,59
5,7,1,1,3,25,1.0,0,0,84
4,33,1,1,3,32,2.0,1,0,82
3,13,2,2,1,31,1.0,1,0,72
9,4,1,1,1,37,4.0,0,0,82
1,25,1,1,1,36,1.0,0,0,48
2,2,2,2,2,36,5.0,0,0,60
2,2,2,2,3,38,4.0,1,0,63
9,22,1,1,1,40,3.0,1,0,84
1,31,2,1,1,40,4.0,0,0,51
2,20,2,2,3,29,3.0,0,0,64
2,29,2,1,3,29,3.0,0,0,60
2,30,2,1,3,33,3.0,0,0,58
1,2,2,2,1,43,1.0,0,0,45
3,22,2,1,3,29,2.0,0,0,69
1,4,2,2,1,34,4.0,0,0,48
1,15,1,1,3,41,3.0,0,0,48
6,15,2,2,1,30,4.0,0,0,53
8,2,2,1,3,30,3.0,0,0,62
4,28,2,2,3,28,3.0,0,0,79
5,16,2,1,3,29,5.0,0,0,87
1,2,2,2,3,23,2.0,0,0,50
3,7,2,2,3,30,3.0,0,0,68
3,31,2,2,1,25,3.0,0,0,71
2,28,2,1,3,32,4.0,1,0,55
3,7,2,1,3,29,5.0,1,0,72
2,9,1,2,3,36,4.0,1,0,59
1,7,2,2,3,29,3.0,0,0,50
1,15,2,1,3,20,3.0,0,0,52
1,2,2,2,3,46,1.0,0,0,51
4,26,2,2,1,26,3.0,0,0,80
1,13,2,1,1,23,4.0,0,0,51
1,30,2,1,1,28,5.0,0,0,47
6,32,2,1,3,29,4.0,0,0,56
1,7,2,1,3,34,5.0,1,0,48
1,2,2,2,1,24,1.0,0,0,50
7,2,2,2,3,43,4.0,0,0,52
8,7,2,2,3,30,3.0,0,0,60
8,22,2,1,3,31,5.0,0,0,55
5,22,2,2,3,26,4.0,1,0,81
1,16,2,1,1,50,3.0,0,0,53
3,2,2,2,3,32,5.0,1,0,66
2,22,2,1,1,27,2.0,1,0,63
4,2,2,1,3,38,2.0,0,0,81
4,33,2,1,3,56,3.0,0,0,81
7,7,1,2,3,42,3.0,0,0,46
2,2,1,2,1,51,5.0,1,0,62
3,11,2,2,1,32,1.0,0,0,66
3,15,2,1,3,38,5.0,1,1,75
6,29,2,1,1,31,3.0,0,0,62
2,2,1,2,2,35,5.0,1,0,61
3,22,2,1,3,34,3.0,0,0,64
3,15,2,2,3,30,1.0,0,0,74
1,16,2,1,1,33,3.0,0,0,51
5,14,2,1,3,33,5.0,1,1,79
5,22,2,2,3,28,4.0,0,0,85
4,2,1,2,3,52,5.0,1,0,80
1,25,2,1,3,27,5.0,1,0,55
6,7,1,1,1,48,3.0,0,0,61
4,22,2,1,1,29,3.0,0,0,82
5,22,2,1,1,27,5.0,0,0,85
5,22,2,2,1,27,3.0,0,0,81
4,7,2,2,3,28,2.0,0,0,80
6,2,2,1,1,32,4.0,0,0,61
4,13,2,2,3,26,1.0,0,0,77
5,26,2,1,3,28,2.0,1,0,81
5,7,2,1,1,27,2.0,0,0,81
2,28,1,2,3,34,5.0,1,0,63
7,22,2,1,3,28,5.0,0,0,47
1,22,1,1,1,28,1.0,0,0,50
3,22,2,1,3,39,2.0,1,0,67
1,21,2,1,3,44,1.0,0,0,48
9,2,1,1,3,47,3.0,1,0,83
9,22,2,1,1,27,5.0,1,0,78
3,15,1,2,3,36,3.0,0,0,69
1,6,2,1,3,27,3.0,0,0,53
4,16,2,1,3,34,2.0,0,0,83
2,15,2,1,3,33,3.0,1,0,62
2,4,2,2,3,41,5.0,1,0,59
4,25,2,1,3,32,4.0,1,0,79
7,2,1,2,3,53,5.0,1,0,50
2,27,1,1,3,33,3.0,0,0,54
9,4,2,1,3,34,5.0,1,0,89
1,22,2,2,3,28,5.0,1,0,49
2,2,1,1,1,52,4.0,0,0,63
1,26,2,1,1,40,1.0,0,0,43
3,13,1,1,3,41,1.0,0,0,70
1,2,1,2,3,48,2.0,1,0,48
2,5,2,1,3,39,3.0,0,0,62
4,22,1,1,1,36,3.0,0,0,80
3,2,1,2,1,37,3.0,1,0,70
3,2,1,1,3,43,3.0,1,0,69
1,16,2,1,1,31,1.0,1,0,44
3,17,1,2,3,38,3.0,0,0,69
3,26,1,1,3,44,4.0,0,0,71
3,2,1,1,1,50,5.0,1,0,69
5,2,2,1,3,34,4.0,0,0,85
1,4,2,1,3,33,3.0,0,0,50
5,2,1,1,3,31,2.0,1,0,84
1,32,2,1,3,34,5.0,1,0,52
2,15,1,2,1,44,4.0,1,0,61
7,2,2,1,3,29,5.0,0,0,55
6,2,2,2,3,30,4.0,0,0,58
4,2,2,2,3,34,1.0,0,0,81
4,2,2,2,2,33,5.0,0,0,80
2,13,2,1,3,30,3.0,0,0,61
1,22,1,1,3,30,1.0,0,0,48
7,2,1,2,3,43,3.0,1,0,52
2,24,2,1,3,32,3.0,1,0,57
1,29,1,1,1,34,1.0,0,0,49
1,8,2,1,1,27,2.0,0,0,52
3,13,1,2,1,35,5.0,1,0,66
2,22,1,2,1,33,2.0,1,0,56
5,12,2,1,1,28,3.0,0,0,89
5,29,2,1,3,27,1.0,1,1,82
1,5,2,2,1,32,5.0,0,0,49
1,7,2,1,1,46,5.0,1,0,47
1,23,1,2,3,40,1.0,0,0,51
4,20,2,1,3,28,3.0,0,0,83
4,13,2,1,1,31,3.0,0,0,82
2,30,2,1,3,37,3.0,0,0,55
2,4,2,2,3,43,3.0,0,0,56
1,2,1,2,1,49,2.0,0,0,49
2,4,2,1,3,35,4.0,0,0,60
1,13,2,1,3,29,4.0,0,0,52
1,30,2,1,3,26,1.0,1,0,48
1,26,2,1,1,48,3.0,0,0,50
3,19,1,1,1,52,1.0,1,0,71
1,15,2,2,3,36,3.0,0,0,50
1,32,2,1,3,29,1.0,0,0,51
1,2,2,1,3,23,2.0,0,0,49
2,2,1,1,1,39,3.0,0,0,62
4,7,1,2,3,43,1.0,0,0,75
5,28,1,1,1,33,1.0,0,0,84
3,2,2,2,1,33,4.0,0,0,69
5,2,2,1,3,35,5.0,1,0,82
1,20,2,1,3,40,4.0,1,0,50
3,15,1,1,1,36,4.0,0,0,71
2,15,2,1,1,32,3.0,0,0,62
4,5,2,1,3,28,5.0,1,0,77
4,16,2,2,3,28,5.0,1,0,84
1,20,2,1,3,35,1.0,0,0,49
4,13,2,2,1,26,3.0,1,0,84
1,30,2,1,3,36,1.0,0,0,55
5,5,2,1,3,44,3.0,0,0,87
5,26,2,1,1,28,3.0,1,0,84
2,15,1,1,3,37,5.0,1,0,62
4,13,1,1,1,59,3.0,0,0,82
3,2,2,1,1,32,1.0,0,0,74
4,7,2,2,3,45,3.0,0,0,82
4,13,2,2,1,42,3.0,0,0,83
2,26,2,1,1,26,4.0,0,0,56
1,30,2,1,3,37,3.0,0,0,44
1,22,2,1,1,39,5.0,0,0,51
9,22,1,1,1,28,1.0,0,0,80
5,20,2,1,3,32,3.0,0,0,88
2,2,1,1,1,34,1.0,0,0,57
1,16,1,2,3,33,1.0,1,0,46
2,2,2,2,3,35,4.0,1,0,59
6,5,2,1,3,34,1.0,0,0,60
2,6,2,2,3,29,5.0,0,0,67
3,2,1,1,1,33,4.0,1,0,69
1,15,2,1,3,41,1.0,0,0,52
4,10,1,1,3,34,5.0,1,0,82
2,21,2,1,3,37,4.0,0,0,64
4,22,1,1,2,36,4.0,0,0,76
1,2,2,2,3,25,5.0,0,0,51
3,10,1,2,3,34,1.0,0,0,72
1,30,2,1,1,26,5.0,0,0,55
6,22,2,1,1,28,3.0,0,0,58
1,22,2,1,3,26,4.0,0,0,53
3,17,1,2,3,52,3.0,1,0,72
1,11,2,1,1,31,4.0,1,0,48
1,22,2,1,3,28,4.0,0,0,47
5,29,2,1,3,28,4.0,1,0,86
2,20,1,2,1,33,5.0,1,0,62
9,22,2,1,3,30,5.0,1,0,84
5,2,1,1,1,37,4.0,0,0,83
1,4,1,1,3,57,3.0,0,0,50
1,30,2,1,3,25,4.0,0,0,50
1,32,2,1,1,38,2.0,0,0,51
2,3,2,1,3,30,1.0,0,0,58
2,6,2,2,3,36,5.0,1,0,61
5,2,2,1,3,37,1.0,1,0,80
3,24,1,2,3,31,2.0,0,0,72
6,22,2,1,3,28,5.0,0,0,59
1,2,2,1,3,51,5.0,0,0,50
6,22,3,1,1,24,5.0,0,0,61
3,15,2,2,3,31,1.0,0,0,76
4,2,3,1,1,25,4.0,0,0,76
2,34,2,1,1,25,5.0,0,0,57
2,6,2,1,1,30,5.0,1,0,59
2,24,2,2,1,32,5.0,1,0,60
1,13,2,2,3,37,1.0,0,0,47
1,13,2,1,3,44,4.0,0,0,54
2,11,2,1,3,34,3.0,0,0,62
1,4,2,2,3,32,5.0,1,0,45
9,25,2,2,3,32,5.0,0,0,85
3,22,1,1,1,30,3.0,0,0,69
5,15,2,1,3,27,3.0,0,0,84
4,7,1,1,1,45,3.0,1,0,77
1,2,1,1,3,41,5.0,1,0,48
3,2,2,2,3,29,2.0,0,0,70
3,2,1,2,3,37,3.0,1,0,69
2,2,1,2,3,45,3.0,1,0,60
2,32,2,2,3,40,1.0,0,0,61
3,7,2,1,1,32,3.0,0,0,69
8,22,2,1,3,33,5.0,0,0,57
6,2,2,1,1,40,5.0,1,0,61
7,2,1,1,1,42,3.0,0,0,49
1,2,2,1,3,38,3.0,0,0,51
2,2,2,2,3,38,3.0,0,0,57
3,17,2,2,3,42,3.0,1,0,68
2,2,2,1,2,31,5.0,1,0,58
2,2,2,2,1,31,5.0,0,0,60
7,32,2,2,3,29,3.0,0,0,52
4,2,2,1,3,36,4.0,0,0,80
1,2,2,1,3,41,2.0,1,0,47
3,20,2,2,3,30,4.0,1,0,67
1,15,2,2,1,30,3.0,1,0,42
7,2,1,1,3,41,3.0,0,0,47
3,17,2,2,3,28,5.0,1,0,66
2,4,1,1,3,36,4.0,0,0,62
4,11,2,1,1,30,3.0,0,0,76
1,2,1,1,1,43,1.0,0,0,53
2,23,2,2,3,35,3.0,1,0,58
1,7,1,1,1,37,3.0,0,0,52
4,2,2,1,3,24,4.0,0,0,75
6,1,1,2,1,31,1.0,0,0,60
1,2,1,1,3,41,5.0,0,0,46
1,16,1,1,1,24,5.0,0,0,51
6,25,1,1,1,33,3.0,0,0,53
1,31,2,1,1,44,4.0,0,0,48
6,22,2,1,1,32,4.0,1,0,58
2,2,2,2,3,25,5.0,0,0,58
5,2,2,1,3,50,3.0,1,0,84
1,22,2,1,3,26,2.0,0,0,46
5,22,1,1,3,38,4.0,0,0,86
2,7,2,1,3,51,5.0,1,0,62
4,7,1,1,3,50,2.0,0,0,81
1,27,1,1,3,33,5.0,0,0,48
1,4,1,1,1,49,4.0,0,0,50
2,2,2,1,3,41,1.0,0,0,57
2,2,1,1,3,37,5.0,0,0,57
2,7,2,2,3,39,2.0,1,0,57
3,2,2,1,1,31,5.0,1,0,70
1,23,1,1,1,40,3.0,0,0,53
1,17,2,1,1,30,1.0,0,0,48
5,29,2,1,1,27,4.0,0,0,83
5,7,2,1,3,39,5.0,1,0,82
2,2,2,1,1,33,5.0,0,0,54
5,22,2,1,2,28,5.0,1,0,81
1,31,2,1,3,39,4.0,0,0,55
3,20,1,2,3,34,5.0,1,0,66
4,10,2,2,3,28,3.0,0,0,83
2,2,1,2,3,40,4.0,0,0,59
3,5,2,1,1,28,4.0,0,0,68
1,22,2,1,3,39,5.0,0,0,49
5,13,2,1,1,30,3.0,0,0,83
4,15,2,1,3,35,2.0,1,0,75
1,2,1,1,1,59,5.0,0,0,49
5,26,2,1,3,29,5.0,0,0,87
2,13,2,1,1,31,3.0,1,0,61
4,31,2,1,3,31,2.0,0,0,81
1,8,2,1,3,27,5.0,0,0,47
4,30,1,2,3,34,5.0,1,0,80
4,22,1,1,1,39,3.0,0,0,80
2,27,2,2,1,29,4.0,0,0,57
4,26,2,1,1,34,3.0,0,0,84
6,26,2,1,3,26,5.0,1,0,59
5,22,2,1,1,28,2.0,0,0,87
1,1,2,2,3,28,2.0,0,0,52
2,2,2,2,1,45,3.0,0,0,58
2,22,1,1,1,32,5.0,1,0,63
3,7,1,2,3,33,3.0,0,0,68
3,33,2,1,3,31,5.0,0,0,67
1,28,1,1,1,40,4.0,0,0,49
2,15,1,1,1,37,5.0,1,0,55
2,22,3,1,1,26,3.0,0,0,61
6,26,2,2,1,29,3.0,1,0,58
2,32,2,2,3,33,5.0,1,0,62
2,27,1,1,3,36,5.0,1,0,58
2,22,2,1,1,32,4.0,1,0,54
3,31,2,1,3,27,2.0,0,0,71
3,13,2,1,3,28,1.0,1,0,68
5,15,2,1,1,28,3.0,0,0,86
5,22,2,1,3,29,4.0,1,0,87
2,2,2,2,1,30,1.0,0,0,58
3,14,1,2,3,33,3.0,0,0,72
1,23,1,1,1,39,3.0,0,0,42
5,20,2,1,3,30,5.0,1,1,84
1,16,2,1,1,60,1.0,0,0,51
2,14,2,1,1,27,5.0,1,0,60
2,14,2,2,3,33,3.0,0,0,59
3,2,2,2,1,25,3.0,1,0,74
5,23,2,1,3,31,3.0,0,0,90
6,11,2,2,3,31,5.0,1,0,58
4,13,2,1,3,38,3.0,0,0,79
6,2,2,2,1,34,3.0,0,0,62
3,13,1,2,3,31,3.0,1,0,68
2,22,1,1,1,45,2.0,0,0,63
2,25,3,1,3,26,3.0,1,0,55
2,22,2,2,3,28,1.0,1,0,53
5,26,2,1,1,32,4.0,0,0,87
4,7,1,1,3,45,3.0,1,0,81
1,13,2,1,3,47,3.0,0,0,47
8,13,1,1,3,37,3.0,0,0,59
1,15,2,1,3,38,3.0,0,0,49
2,15,2,1,3,27,2.0,0,0,64
1,7,1,2,3,40,5.0,0,0,47
1,28,1,1,3,47,2.0,0,0,53
1,28,2,2,3,30,3.0,0,0,49
2,27,2,1,1,41,3.0,1,0,60
1,2,2,1,2,32,2.0,1,0,48
5,32,2,1,3,39,5.0,1,0,88
2,2,2,1,2,33,5.0,1,0,65
2,15,1,1,1,33,3.0,0,0,61
1,25,2,1,3,26,1.0,0,0,51
2,22,2,2,3,31,5.0,0,0,55
6,2,3,2,1,22,4.0,1,0,56
5,22,2,1,1,26,2.0,0,0,86
4,23,2,1,1,32,5.0,1,1,76
2,3,1,1,3,37,3.0,0,0,60
5,10,1,1,1,48,3.0,0,0,78
1,7,1,1,3,37,3.0,0,0,49
1,29,2,2,3,26,1.0,1,0,50
